GISJOIN_ZCTA,COUNTYFP10,STATEFP10,ZCTA5CE10,GISJOIN_CBSA,p_overlap,urban,GISJOIN_county,YEAR,tot_hh,p20_hh_state,p80_hh_state,p20_cutoff_state,p80_cutoff_state,p20_static,p80_static,threshold_bin_p20_state,threshold_bin_p80_state,poor_income_static,rich_income_static,static_ice_income,poor,rich,ice_income,poor_black_static,rich_white_static,static_ice_race,poor_black,rich_white,ice_race,tot_pop,med_hh_inc,p_nh_white,p_nh_black,p_nh_ai,p_nh_asian,p_hisp,p_no_hs,p_ling_iso,p_pov,p_rent_occ,pop_density
G15711,065,42,15711,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,466,34250,98.92703862660944,0,0,0,1.0729613733905579,17.829457364341085,0,30.472103004291846,18.128654970760234,0.14347139788700278
G15715,065,42,15715,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,657,36563,99.08675799086758,0,0,0,0,15.233415233415235,0,18.83614088820827,29.249011857707508,0.3649131948870961
G15730,065,42,15730,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,57,50000,100,0,0,0,0,7.8431372549019605,0,0,0,0.026275389129848475
G15733,065,42,15733,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,107,16667,97.19626168224299,0,0,0,2.803738317757009,25.301204819277107,0,42.05607476635514,11.11111111111111,0.10210987609083437
G15744,063,42,15744,G26860,1.1752434840591229e-12,0,G4200630,2007-2011,34558,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,9329,3228.5,-0.176529313038949,9329,3228.5,-0.176529313038949,461,3178,0.07862144800046299,461,3178,0.07862144800046299,91,23750,98.9010989010989,0,0,0,1.098901098901099,39.6551724137931,0,30.76923076923077,0,0.007714073284334213
G15764,065,42,15764,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,109,48625,100,0,0,0,0,13.043478260869565,0,15.59633027522936,7.2727272727272725,0.024676640639257983
G15767,005,42,15767,G38300,9.088688141034886,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,14631,37545,97.3891053243114,0.6014626478026108,0.2938965210853667,0.2733921126375504,0.4237577745882032,16.364171490238398,0.32992411745298583,15.628688467680343,27.317716925107227,0.034005059430000574
G15770,065,42,15770,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,277,56000,100,0,0,0,0,10,0,0,8.653846153846153,0.026022792312992232
G15776,065,42,15776,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,47,76250,100,0,0,0,0,12.5,0,0,16.666666666666664,0.008318495417602026
G15778,005,42,15778,G38300,2.1881417563036763e-11,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,149,39375,100,0,0,0,0,11.224489795918368,0,12.751677852348994,16.9811320754717,0.06319050519260412
G15780,063,42,15780,G26860,1.6738913651186313e-12,0,G4200630,2007-2011,34558,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,9329,3228.5,-0.176529313038949,9329,3228.5,-0.176529313038949,461,3178,0.07862144800046299,461,3178,0.07862144800046299,154,26250,100,0,0,0,0,4.411764705882353,0,32.467532467532465,22.22222222222222,0.046362303303496194
G15781,065,42,15781,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,61,59688,100,0,0,0,0,0,0,0,0,0.02246934248683105
G15784,065,42,15784,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,77,50313,93.5064935064935,0,0,0,6.493506493506493,4.838709677419355,3.0303030303030303,0,0,0.08682938840628811
G15824,033,42,15824,G41260,8.333965962424424,0,G4200330,2007-2011,32715,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,9329,2323,-0.214152529420755,9329,2323,-0.214152529420755,22,2249,0.06807274950328596,22,2249,0.06807274950328596,5339,45674,97.02191421614535,0.037460198539052254,0,0.3746019853905226,1.6857089342573517,10.733203233900195,0,12.881806108897742,25.80800771828268,0.028109299119666257
G15825,065,42,15825,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,9853,43492,97.07703237592611,0.6596975540444534,0.050745965695727195,0.4364153049832538,1.1265604384451435,10.563674321503132,0,10.530723332984403,23.157370517928285,0.023592837925751
G15828,031,42,15828,G41260,5.4891030716293645e-12,0,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,354,34531,98.87005649717514,0,0,0,1.1299435028248588,4.946996466431095,0,15.988372093023257,10.948905109489052,0.005724097005943435
G15829,031,42,15829,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,1286,43846,99.14463452566096,0,0.3110419906687403,0,0.15552099533437014,10.705882352941176,3.4693877551020407,13.96078431372549,18.775510204081634,0.013966773193133426
G15832,023,42,15832,G41260,11.06953459615712,0,G4200230,2007-2011,2133,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,480.5,128,-0.16526019690576652,480.5,128,-0.16526019690576652,0,128,0.06000937646507267,0,128,0.06000937646507267,267,41875,97.37827715355806,0,0,0,1.4981273408239701,20.689655172413794,0,8.614232209737828,11.811023622047244,9.43834933814953e-4
G15834,023,42,15834,G14620,1.6088638022458804e-12,0,G4200230,2007-2011,2133,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,480.5,128,-0.16526019690576652,480.5,128,-0.16526019690576652,0,128,0.06000937646507267,0,128,0.06000937646507267,4650,39712,96.38709677419355,0.6881720430107527,0.4516129032258065,0.4731182795698925,1.032258064516129,13.378819341441709,0.8359456635318705,14.391626689925863,29.989550679205852,0.008769429193984917
G15840,033,42,15840,G20180,2.538524695269875,0,G4200330,2007-2011,32715,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,9329,2323,-0.214152529420755,9329,2323,-0.214152529420755,22,2249,0.06807274950328596,22,2249,0.06807274950328596,1843,38007,97.72110689093869,0.3798155181768855,0,0,1.1937059142702116,11.247130833970925,0,13.048245614035087,22.7330779054917,0.036562251878358695
G15847,065,42,15847,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,311,29375,100,0,0,0,0,27.44186046511628,0,10.610932475884244,35.60606060606061,0.044156629877028
G15851,033,42,15851,G20180,1.8623984517865717e-12,0,G4200330,2007-2011,32715,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,9329,2323,-0.214152529420755,9329,2323,-0.214152529420755,22,2249,0.06807274950328596,22,2249,0.06807274950328596,6645,40781,99.05191873589165,0.06019563581640331,0,0,0.33107599699021817,13.331869097298485,0.3464203233256351,14.732881866064709,21.247113163972287,0.027285913367919537
G15860,031,42,15860,G41260,48.65529783847847,0,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,897,38405,99.10813823857302,0,0.4459308807134894,0,0.4459308807134894,13.333333333333334,0,10.738255033557047,7.710843373493977,0.0027686064310868445
G15861,023,42,15861,G30820,3.546874006859938e-12,0,G4200230,2007-2011,2133,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,480.5,128,-0.16526019690576652,480.5,128,-0.16526019690576652,0,128,0.06000937646507267,0,128,0.06000937646507267,155,47857,98.06451612903226,0,1.935483870967742,0,0,10.714285714285714,0,7.741935483870968,4.838709677419355,8.799376606867655e-4
G15863,065,42,15863,NA,NA,NA,G4200650,2007-2011,18389,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4997,1208,-0.20604709337103702,4997,1208,-0.20604709337103702,0,1190,0.06471259992386753,0,1190,0.06471259992386753,166,41000,100,0,0,0,0,14.084507042253522,0,10.843373493975903,15.277777777777779,0.09541186548851285
G15864,031,42,15864,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,1717,45242,99.47582993593477,0,0.29120559114735,0,0,12.738301559792028,0,15.073313782991201,12.423312883435583,0.01803490407670398
G15865,033,42,15865,G20180,1.1836627976959983e-12,0,G4200330,2007-2011,32715,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,9329,2323,-0.214152529420755,9329,2323,-0.214152529420755,22,2249,0.06807274950328596,22,2249,0.06807274950328596,1340,32538,99.55223880597015,0,0,0.44776119402985076,0,20.03988035892323,0.5059021922428331,17.660377358490567,28.667790893760543,0.15368939937955728
G16036,005,42,16036,G38300,2.300247193493522e-11,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,219,44688,98.17351598173516,0,0,1.82648401826484,0,7.361963190184049,0,4.245283018867925,13.684210526315791,0.03137929853002662
G16054,031,42,16054,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,386,40455,95.85492227979275,0,0,1.2953367875647668,0,11.904761904761903,0,7.253886010362693,16.265060240963855,0.07710706873501938
G16213,031,42,16213,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,154,22212,100,0,0,0,0,37.2093023255814,0,22.727272727272727,47.540983606557376,0.41170695688796055
G16214,031,42,16214,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,9596,32953,94.2788661942476,2.938724468528554,0.05210504376823677,0.9587328053355566,0.4376823676531888,8.656524533961859,2.5316455696202533,27.559857361181866,50.417452194990574,0.07383863825421672
G16217,031,42,16217,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,142,33281,97.88732394366197,0,2.112676056338028,0,0,22.47191011235955,0,2.112676056338028,14.893617021276595,0.009646397052877672
G16224,005,42,16224,G38300,8.270134891852244,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,1277,45000,96.39780736100235,0.7830853563038371,0,0,1.4095536413469067,17.386489479512733,0,20.203602192638996,18.775510204081634,0.02447060474005996
G16230,005,42,16230,G38300,1.7325352930025095e-11,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,562,40000,100,0,0,0,0,12.640449438202248,0,15.480427046263346,25.229357798165136,0.20012448829541704
G16232,031,42,16232,G36340,1.2010263444680152,0,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,4276,43114,98.62020579981291,0.5144995322731525,0,0,0.4443405051449953,11.697478991596638,0.1728110599078341,12.300843486410496,25.691244239631338,0.0287549788414182
G16233,031,42,16233,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,1077,56125,100,0,0,0,0,12.4546553808948,0,7.520891364902507,17.92656587473002,0.010227011029157667
G16235,031,42,16235,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,1089,47895,97.88797061524335,0.27548209366391185,0,0,0.27548209366391185,9.69325153374233,0,7.43801652892562,13.692946058091287,0.014875317846432517
G16239,031,42,16239,G41260,9.352587078468631e-13,0,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,4007,38508,64.11280259545795,27.02770152233591,0,0,7.037684052907411,23.023486602712538,0,17.075956596230725,15.47049441786284,0.007841683042964304
G16240,005,42,16240,G38300,35.67394507018436,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,1226,40875,99.510603588907,0,0,0,0.48939641109298526,13.232323232323232,0.5376344086021506,8.01963993453355,16.666666666666664,0.00875704170580512
G16242,005,42,16242,G38300,46.15280218119434,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,4525,39470,97.8121546961326,0.861878453038674,0.04419889502762431,0.17679558011049723,0.46408839779005523,14.757641247298551,0,10.984848484848484,25.918153200419724,0.01904365293054535
G16248,005,42,16248,G38300,2.573712189706897e-12,0,G4200050,2007-2011,28807,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,6813.5,2369,-0.15428541673898705,6813.5,2369,-0.15428541673898705,54,2348,0.07963342243204777,54,2348,0.07963342243204777,3322,40531,97.92293798916315,0.2408187838651415,0,0,0.2107164358819988,19.223659889094268,0,20.507399577167018,26.527455529775718,0.024132235970628208
G16254,031,42,16254,G36340,4.2390799122237123e-13,0,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,3392,45890,96.58018867924528,1.4150943396226416,0.1474056603773585,0.44221698113207547,0.9433962264150944,10.991207034372502,0.2232142857142857,11.4841543771572,17.1875,0.02541642983684613
G16255,031,42,16255,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,1880,43500,95.37234042553192,0.6382978723404255,0.37234042553191493,0.37234042553191493,2.5,11.1731843575419,0.2985074626865672,10.141643059490086,20.8955223880597,0.017592696940203437
G16258,031,42,16258,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,2268,53004,97.00176366843033,2.3368606701940036,0,0,0.04409171075837742,11.840490797546012,0,6.763925729442971,31.099476439790575,0.025428774037424256
G16260,031,42,16260,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,298,35625,99.32885906040269,0.6711409395973155,0,0,0,19.6,0,14.093959731543624,4.635761589403973,0.012320698866088891
G16321,053,42,16321,NA,NA,NA,G4200530,2007-2011,1990,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,605,95,-0.2562814070351759,605,95,-0.2562814070351759,1,95,0.04723618090452261,1,95,0.04723618090452261,137,19063,100,0,0,0,0,7.8125,0,7.2992700729927,35.483870967741936,0.041533284752319655
G16322,053,42,16322,G47620,1.7433942607241542e-12,0,G4200530,2007-2011,1990,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,605,95,-0.2562814070351759,605,95,-0.2562814070351759,1,95,0.04723618090452261,1,95,0.04723618090452261,131,36528,96.18320610687023,0,0,0,0,35.483870967741936,0,0,14.634146341463413,0.008284667185250073
G16326,031,42,16326,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,484,54196,100,0,0,0,0,17.97752808988764,0,8.47107438016529,23.52941176470588,0.027318271651469838
G16331,031,42,16331,NA,NA,NA,G4200310,2007-2011,15827,990513.2000000001,3962052.8000000003,22500,112500,20453,100000,4,13,4178.5,1218.5,-0.18702217729196943,4178.5,1218.5,-0.18702217729196943,82.5,1193.5,0.07019649965249257,82.5,1193.5,0.07019649965249257,86,44583,90.69767441860465,0,0,0,9.30232558139535,17.647058823529413,0,0,0,0.025114367181597284
